_id,_rev,deviceType,deviceId,eventType,format,timestamp,WS_sensorData_NO2,WS_sensorData_NO,WS_sensorData_NOX,WS_sensorData_StWd,WS_sensorData_WDS,WS_sensorData_WDD,WS_sensorData_ITemp,WS_sensorData_O3,WS_sensorData_SO2,WS_sensorData_Filter,WS_sensorData_PM2_5,WS_sensorData_PM10,WS_sensorData_O_Xyle,WS_sensorData_EthylB,WS_sensorData_BENZN,WS_sensorData_TOLUEN,WS_sensorData_TEMP,WS_sensorData_TOL,WS_sensorData_FILTER25,WS_sensorData_PM_10_25,WS_sensorData_BP,WS_sensorData_PREC,WS_sensorData_SR,WS_sensorData_CO,WS_sensorData_RH,WS_sensorData_NO2_TRAFIC,WS_sensorData_NO_TRAFIC,WS_sensorData_NOX_TRAFIC,WS_sensorData_CO_TRAFIC,WSV2_sensorData_BENZN,WSV2_sensorData_TOLUEN,date,time
52e9ae10-c740-11e7-922d-e592d25dbe09,1-e85c8ecec1c97dfd7cc8b7322e1b71ce,WS,Old-Market,sensorData,json,2017-11-11T16:27:54.097-08:00,3.2,0.3,3.7,13.12,0.9,182,23.9,43.8,2,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:27:54.097-08:00
52f260a0-c740-11e7-90b6-a33da586196f,1-fc2db943a98a70c6bbe044b2b2ccdbd0,WS,Kiryat-Tivon,sensorData,json,2017-11-11T16:27:54.154-08:00,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:27:54.154-08:00
52f71b90-c740-11e7-826b-4378d3375672,1-2c523afe2737de9a4c33bbb932936c36,WS,Kiryat-Binyamin,sensorData,json,2017-11-11T16:27:54.185-08:00,34,1,36,17.44,0.5,110,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:27:54.185-08:00
52fbfd90-c740-11e7-922d-e592d25dbe09,1-bedc36c1304eaf23ad992a9cfe741db1,WS,Kiryat-Ata,sensorData,json,2017-11-11T16:27:54.217-08:00,10.2,-1.6,7.6,13.85,0.8,312,24.2,,0,53,15.9,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:27:54.217-08:00
53021810-c740-11e7-922d-e592d25dbe09,1-7f78a0d369722041e6da691c21d8ab12,WS,Neve-Shaanan,sensorData,json,2017-11-11T16:27:54.257-08:00,3.5,0,3.3,,1,339,,,-1.3,44,,18.7,0,-0.5,-0.09,0,,,,,,,,,,,,,,,,2017-11-11,16:27:54.257-08:00
531021d0-c740-11e7-90b6-81dfcd22b622,1-23f9c3bc87b2247a0fe2906227842bca,WS,Daliat-el-Carmel,sensorData,json,2017-11-11T16:27:54.349-08:00,5.6,-0.5,4.8,16.26,0.5,120,,,1.3,,22.2,,-0.2,0.2,-0.21,,20.8,1,,,,,,,,,,,,,,2017-11-11,16:27:54.349-08:00
5319bec0-c740-11e7-922d-e592d25dbe09,1-a7c652193426bed94df1f620b2e06e3c,WS,Ahuza,sensorData,json,2017-11-11T16:27:54.412-08:00,7.3,2.1,10.6,10.37,0,26,22.4,52,-0.1,20,11.9,23.8,,,,,23.3,,45,11.8,1002,0,9.4,,,,,,,,,2017-11-11,16:27:54.412-08:00
53244610-c740-11e7-a9dd-914287fc516e,1-711d4705eb47e5d67145fa34b745417b,WS,Shprintsak,sensorData,json,2017-11-11T16:27:54.481-08:00,1.5,0,1.4,,,,25.6,92,-1.3,15,10.8,16.4,,,,,22.7,,3,5.5,1004,0,,,,,,,,,,2017-11-11,16:27:54.481-08:00
532b7200-c740-11e7-922d-e592d25dbe09,1-4183ba6f75055f4908e42d10960e906f,WS,Kiryat-Motzkin,sensorData,json,2017-11-11T16:27:54.528-08:00,8.4,-0.1,8.1,,1.8,257,20.9,72.6,-0.3,5,6.8,,,,,,22.5,,40,-8.1,983,0,39.6,0.27,80,,,,,,,2017-11-11,16:27:54.528-08:00
532f1b80-c740-11e7-a9dd-914287fc516e,1-93397b665c590797bf09122201733c13,WS,Kiryat-Yam,sensorData,json,2017-11-11T16:27:54.552-08:00,8,0,7,53.81,0.3,128,27.1,,-0.3,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:27:54.552-08:00
5334c0d0-c740-11e7-ae37-617ddee8b477,1-06d4821a65307155827d3bac73a44af1,WS,Kiryat-Hayim-Regavim,sensorData,json,2017-11-11T16:27:54.589-08:00,-0.9,0,-1,8.44,0.5,276,25.6,,0.1,,,,,,,,21.9,,,,,,,,61,,,,,,,2017-11-11,16:27:54.589-08:00
5347d3a0-c740-11e7-90b6-a33da586196f,1-4d42cd6b3020cf8ec02d3e41fc2522ba,WS,Nesher,sensorData,json,2017-11-11T16:27:54.714-08:00,15.8,-0.4,15.2,52.99,0.7,227,23,,1.7,17,,21.1,0.1,0.1,-0.17,4.1,23.1,,,,,0,,,63,,,,,,,2017-11-11,16:27:54.714-08:00
53514980-c740-11e7-922d-e592d25dbe09,1-608039385a53e982ba6752c2136db920,WS,Einstein,sensorData,json,2017-11-11T16:27:54.776-08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:27:54.776-08:00
53551a10-c740-11e7-ad52-afff43ebfbca,1-0ac19af0d7e5955c896e1830f715a42c,WS,Kfar-Hasidim,sensorData,json,2017-11-11T16:27:54.801-08:00,4.7,-0.7,3.6,20.12,0.5,241,24.5,,0.2,,15.1,19,,,,,,,30,,,,,,,5,0,4,0.12,,,2017-11-11,16:27:54.801-08:00
542e3c01-c740-11e7-8ea3-bdeefb14cb95,1-ca80005f0f1a3c5a54ddd34ef1121b8b,WS,Old-Market,sensorData,json,2017-11-11T16:27:56.224-08:00,2.1,0,2.2,12.02,1.3,180,23.6,50.1,,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:27:56.224-08:00
543a7100-c740-11e7-826b-4378d3375672,1-340331ff5b5f63d136647ab832c9b648,WS,Kiryat-Tivon,sensorData,json,2017-11-11T16:27:56.304-08:00,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:27:56.304-08:00
5440d9a0-c740-11e7-8516-a1b443649ea9,1-289f774e59810a0a413b4c63b24d15ef,WS,Kiryat-Binyamin,sensorData,json,2017-11-11T16:27:56.346-08:00,37,13,57,22.4,0.5,112,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:27:56.346-08:00
54480590-c740-11e7-8ea3-bdeefb14cb95,1-f4206402bced3d5d13c161771c605a55,WSV2,Rekhasim,sensorData,json,2017-11-11T16:27:56.393-08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,1.2,2017-11-11,16:27:56.393-08:00
544ee360-c740-11e7-b396-8b80b3cfc651,1-84c7df88b3b0a45f3e18cc37012a07dd,WS,Kiryat-Ata,sensorData,json,2017-11-11T16:27:56.438-08:00,10.1,-1.6,7.6,21.26,0.3,298,24,70.5,0,53,11.4,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:27:56.438-08:00
545217b0-c740-11e7-a9dd-914287fc516e,1-78e769988c8b3f4d4018a848aa4f9def,WS,Neve-Shaanan,sensorData,json,2017-11-11T16:27:56.459-08:00,14.6,-0.3,14,,0.3,175,,,-0.7,44,,18.4,0,-0.5,-0.09,0,,,,,,,,,,,,,,,,2017-11-11,16:27:56.459-08:00
545c77f0-c740-11e7-90b6-81dfcd22b622,1-b0f73b32a036307b39b21f392c8662da,WS,Daliat-el-Carmel,sensorData,json,2017-11-11T16:27:56.527-08:00,,,,10.91,0.6,121,,,0.6,,13.3,,-0.2,0.3,-0.21,,20.5,1,,,,,,,,,,,,,,2017-11-11,16:27:56.527-08:00
5461a810-c740-11e7-ae37-617ddee8b477,1-ada2c304da988967ad5dde02380fd968,WS,Ahuza,sensorData,json,2017-11-11T16:27:56.561-08:00,9.8,2.7,14,17.75,0.3,129,22.3,43.1,-0.1,20,13.5,29.3,,,,,23.2,,45,15.8,1002,0,9.4,,,,,,,,,2017-11-11,16:27:56.561-08:00
546f3ca0-c740-11e7-ad52-afff43ebfbca,1-cfffa689cb20efad0c80445197d7d790,WS,Shprintsak,sensorData,json,2017-11-11T16:27:56.650-08:00,1.8,0,1.8,,,,25.6,92.4,-1.6,15,8.1,12.6,,,,,22.8,,3,4.5,1004,0,,,,,,,,,,2017-11-11,16:27:56.650-08:00
54746cc0-c740-11e7-a9dd-914287fc516e,1-6b7d0cb6a612ccd43aecec8cdf5e09ed,WS,Kiryat-Motzkin,sensorData,json,2017-11-11T16:27:56.684-08:00,,,,,2.1,242,21,76.4,-0.1,5,5.5,,,,,,22.4,,41,-28,983,0,39.5,0.26,74,,,,,,,2017-11-11,16:27:56.684-08:00
547f1b20-c740-11e7-826b-4378d3375672,1-80e500a5aa8129cd3274890e111e4bec,WS,Kiryat-Yam,sensorData,json,2017-11-11T16:27:56.754-08:00,8,0,7,4.06,1.3,127,27.2,63,-0.3,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:27:56.754-08:00
54829d91-c740-11e7-8ea3-bdeefb14cb95,1-ca38e3b3b2889781b3a9f578f8830cbb,WS,Kiryat-Hayim-Regavim,sensorData,json,2017-11-11T16:27:56.777-08:00,-0.1,-0.2,-0.5,4.13,0.6,275,25.6,,0,,,,,,,,21.7,,,,,,,,62,,,,,,,2017-11-11,16:27:56.777-08:00
549a9260-c740-11e7-b396-8b80b3cfc651,1-45a31e64135ae8fd650d7f62bf46cac1,WS,Nesher,sensorData,json,2017-11-11T16:27:56.934-08:00,26.1,0.1,26.4,54.37,0.6,175,23.1,50.9,1.5,17,,23.5,0.1,0.1,0.13,2.8,22.8,,,,,0,,,61,,,,,,,2017-11-11,16:27:56.934-08:00
54a0d3f0-c740-11e7-ad52-afff43ebfbca,1-b4765a3901a3c0f27bb9dc34a766cad6,WS,Kfar-Hasidim,sensorData,json,2017-11-11T16:27:56.975-08:00,2.3,-0.7,1.1,12.17,0.5,196,24.4,,0.4,,15,19,,,,,,,30,,,,,,,3,0,2,0.24,,,2017-11-11,16:27:56.975-08:00
54af2bd0-c740-11e7-a297-b5cc7e104dd1,1-1a9a4df745a85220045642b99c87bd77,WS,Einstein,sensorData,json,2017-11-11T16:27:57.069-08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:27:57.069-08:00
556ef960-c740-11e7-8b57-e994f8ea70af,1-e8c8375a6c4103ab5412b9c5e4d425b6,WS,Old-Market,sensorData,json,2017-11-11T16:27:58.326-08:00,1.8,0,1.9,13.88,1.2,178,23.9,53.3,,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:27:58.326-08:00
55782120-c740-11e7-922d-e592d25dbe09,1-2c4081115ab4e1a21af807a972e76e0a,WS,Kiryat-Tivon,sensorData,json,2017-11-11T16:27:58.386-08:00,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:27:58.386-08:00
5583e0f0-c740-11e7-90b6-81dfcd22b622,1-24b1e6048636a1ad4682305d814459e1,WS,Kiryat-Binyamin,sensorData,json,2017-11-11T16:27:58.463-08:00,36,2,40,13.12,0.7,108,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:27:58.463-08:00
558c9380-c740-11e7-a9dd-914287fc516e,1-9933a2ed259f57a100c8f9899154154a,WS,Daliat-el-Carmel,sensorData,json,2017-11-11T16:27:58.520-08:00,,,,10.98,1.2,110,,,0.8,,16.8,,-0.1,0.3,-0.17,,20.5,1.1,,,,,,,,,,,,,,2017-11-11,16:27:58.520-08:00
558cba90-c740-11e7-90b6-a33da586196f,1-86c490b26e9a000b0c2309b8f2c1fade,WS,Kiryat-Ata,sensorData,json,2017-11-11T16:27:58.521-08:00,15.7,-1.2,13.8,16.74,0.6,102,23.6,46.5,0,53,6.9,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:27:58.521-08:00
55b1a7b0-c740-11e7-90b6-81dfcd22b622,1-f8db54a6af0fe9db7777fdaba4197678,WS,Neve-Shaanan,sensorData,json,2017-11-11T16:27:58.763-08:00,26.5,-0.1,26.3,,1.2,164,,,-0.7,44,,22.8,0.1,-0.4,0.03,2.6,,,,,,,,,,,,,,,,2017-11-11,16:27:58.763-08:00
55baf680-c740-11e7-b396-8b80b3cfc651,1-44e319bf2007f5ce130aa480f99e3313,WS,Ahuza,sensorData,json,2017-11-11T16:27:58.824-08:00,6.8,2.6,10.9,17.71,0.5,114,22.3,44.4,-0.1,20,11.9,18,,,,,22.9,,45,6.1,1002,0,10,,,,,,,,,2017-11-11,16:27:58.824-08:00
55bca430-c740-11e7-a9dd-914287fc516e,1-6ef88349480a6f40b410bc3ee242fad3,WS,Shprintsak,sensorData,json,2017-11-11T16:27:58.835-08:00,7.8,0.1,8,,,,25.7,,-1.4,15,9.6,15.4,,,,,22.5,,3,5.8,1004,0,,0.03,,,,,,,,2017-11-11,16:27:58.835-08:00
55c3a910-c740-11e7-922d-e592d25dbe09,1-ee971a75c1915b81624b80e45ada9ac6,WS,Kiryat-Motzkin,sensorData,json,2017-11-11T16:27:58.881-08:00,6.9,-0.2,6.6,,2,248,21.2,78,-0.2,5,7.7,,,,,,22.4,,40,-19.6,983,0,39.7,0.26,75,,,,,,,2017-11-11,16:27:58.881-08:00
55d694d0-c740-11e7-90b6-81dfcd22b622,1-dc6310eb01ce511859d61460546deff7,WS,Kiryat-Yam,sensorData,json,2017-11-11T16:27:59.005-08:00,14,0,13,6.52,2,140,27.2,48,-0.4,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:27:59.005-08:00
55db76d0-c740-11e7-90b6-a33da586196f,1-e1d17625aa1f9df3015a765ceb9f0795,WS,Kiryat-Hayim-Regavim,sensorData,json,2017-11-11T16:27:59.037-08:00,-0.1,-0.1,-0.3,2.78,0.7,278,25.5,,-0.1,,,,,,,,21.8,,,,,,,,61,,,,,,,2017-11-11,16:27:59.037-08:00
55efc220-c740-11e7-8516-a1b443649ea9,1-85994a63a0620417fe6c3288e5f1549d,WS,Nesher,sensorData,json,2017-11-11T16:27:59.170-08:00,27.4,-0.3,26.8,4.7,2.5,118,23,39,1.1,17,,27.5,0.2,0.2,1.1,4.2,21.3,,,,,0,,,66,,,,,,,2017-11-11,16:27:59.170-08:00
55fa7080-c740-11e7-8516-a1b443649ea9,1-84ea68a26d6d68ffa11f043b02fea55c,WS,Kfar-Hasidim,sensorData,json,2017-11-11T16:27:59.240-08:00,4,-0.8,2.8,13.96,0.4,198,24.3,,,,14.6,18,,,,,,,30,,,,,,,6,0,6,0,,,2017-11-11,16:27:59.240-08:00
6e692b71-c740-11e7-a9dd-914287fc516e,1-60a30df681cb63da1f05b5ddcf92f47c,WS,Old-Market,sensorData,json,2017-11-11T16:28:40.231-08:00,1,-0.2,0.6,24.35,2,352,25,54.3,3.7,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:28:40.231-08:00
6e75ae90-c740-11e7-90b6-81dfcd22b622,1-83bdb5f2796dd598a67a89cae696f860,WS,Kiryat-Tivon,sensorData,json,2017-11-11T16:28:40.313-08:00,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:28:40.313-08:00
6e7fc0b0-c740-11e7-8516-a1b443649ea9,1-9b5ed66798e2732e3c671d01c1bb0a09,WS,Kiryat-Binyamin,sensorData,json,2017-11-11T16:28:40.379-08:00,6,1,8,23.73,3.1,299,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:28:40.379-08:00
6e82a6e0-c740-11e7-b396-8b80b3cfc651,1-4907744cf0301f1283a561028cebab7d,WS,Kiryat-Ata,sensorData,json,2017-11-11T16:28:40.398-08:00,10,-1.2,8.1,25.32,2.5,323,23.2,103,1.5,52,19.6,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:28:40.398-08:00
6e882520-c740-11e7-8ea3-bdeefb14cb95,1-80f21e614cb9f35f74dd60e55241e23d,WS,Neve-Shaanan,sensorData,json,2017-11-11T16:28:40.434-08:00,3.6,0,3.6,,3.2,351,,,-0.8,44,,28.6,0,-0.5,-0.09,0,,,,,,,,,,,,,,,,2017-11-11,16:28:40.434-08:00
6e8edbe0-c740-11e7-a9dd-914287fc516e,1-1eeab26907a63d2f648259dfb26af3f9,WS,Daliat-el-Carmel,sensorData,json,2017-11-11T16:28:40.478-08:00,9.9,0.9,11.3,15.29,3.5,312,,,0.3,,13.2,,-0.2,0.2,-0.28,,27.5,1.4,,,,,,,,,,,,,,2017-11-11,16:28:40.478-08:00
6ea10450-c740-11e7-90b6-a33da586196f,1-4c2bee041d9acabfa46f13fc20db8fb3,WS,Igud,sensorData,json,2017-11-11T16:28:40.597-08:00,4.4,3.8,10.3,24.36,3,284,21.9,74.9,0,19,12.1,19.1,,,,,28.1,,43,6.9,1002,0,273.3,,,,,,,,,2017-11-11,16:28:40.597-08:00
6eabb2b0-c740-11e7-826b-4378d3375672,1-a77418c63a8d1feaf3cb9ebc6ea60b6c,WS,Ahuza,sensorData,json,2017-11-11T16:28:40.667-08:00,19.3,4,25.5,,,,25.6,77.8,0.4,13,18,34.2,,,,,28.4,,2,16.2,1004,0,,-0.04,,,,,,,,2017-11-11,16:28:40.667-08:00
6eb26970-c740-11e7-a9dd-914287fc516e,1-4b357390ed98fe02984e871cd89971b5,WS,Shprintsak,sensorData,json,2017-11-11T16:28:40.711-08:00,11.5,0.9,13.1,,2.5,358,21,88.4,0,5,12.4,35.1,,,,,27.3,,39,22.6,983,0,863.3,0.3,61,,,,,,,2017-11-11,16:28:40.711-08:00
6eb5ebe0-c740-11e7-8b57-e994f8ea70af,1-fa98594c76f7fb1a576770c0ca1dc793,WS,Kiryat-Motzkin,sensorData,json,2017-11-11T16:28:40.734-08:00,15,0,16,18.39,5.4,336,26.6,98,1.3,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:28:40.734-08:00
6ec33251-c740-11e7-a9dd-914287fc516e,1-1655fe1b7ad42ba2a61963af78c66acf,WS,Kiryat-Yam,sensorData,json,2017-11-11T16:28:40.821-08:00,1.8,0.2,2.1,9.9,1.1,269,28.2,,0.6,,,,,,,,29.7,,,,,,,,45,,,,,,,2017-11-11,16:28:40.821-08:00
6ed3fb30-c740-11e7-8516-a1b443649ea9,1-77327a389c44a07069eb5d4c79df54a1,WS,Kiryat-Bialik,sensorData,json,2017-11-11T16:28:40.931-08:00,15.7,7.1,26.6,20.43,2.2,315,26.4,76.7,0,17,21.1,28,0.2,0.1,-0.18,3.7,27.6,,30,,,0,,,56,39,14,61,0,,,2017-11-11,16:28:40.931-08:00
6eded0a0-c740-11e7-b396-8b80b3cfc651,1-35fcaa1de5b4c91657d604dc95f2c343,WS,Nesher,sensorData,json,2017-11-11T16:28:41.002-08:00,1,0.1,1.2,,,,,42,,,13,23,0,0,0,0.1,,,,,,,,0.18,,,,,,,,2017-11-11,16:28:41.002-08:00
6fb644e0-c740-11e7-ae37-617ddee8b477,1-738769ccb1e68cd66b8dcf952830deef,WS,Old-Market,sensorData,json,2017-11-11T16:28:42.414-08:00,1.2,-0.1,0.9,19.89,2.2,349,25,53.8,3.1,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:28:42.414-08:00
6fcd4f50-c740-11e7-922d-e592d25dbe09,1-df52b565f963d72e0a44d912dd873b5f,WS,Kiryat-Tivon,sensorData,json,2017-11-11T16:28:42.565-08:00,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:28:42.565-08:00
6fd6ec42-c740-11e7-8b57-e994f8ea70af,1-6cc4b35007c2afe21359ae7d5493ecb3,WS,Kiryat-Binyamin,sensorData,json,2017-11-11T16:28:42.628-08:00,7,1,9,24.06,3.2,298,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:28:42.628-08:00
6fe4a7e0-c740-11e7-b396-8b80b3cfc651,1-7df933c652fa52dfa3b42354c9b9f03d,WS,Kiryat-Ata,sensorData,json,2017-11-11T16:28:42.718-08:00,11.4,-1.3,9.4,24.23,2.5,320,23.2,106,1.1,52,16.9,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:28:42.718-08:00
6fecbe31-c740-11e7-8516-a1b443649ea9,1-ac527a01ffd8a525c0bf4d6deea32dbd,WS,Neve-Shaanan,sensorData,json,2017-11-11T16:28:42.771-08:00,2.8,0.2,3.2,,3.2,349,,,-0.8,44,,26.3,0,-0.5,-0.09,0,,,,,,,,,,,,,,,,2017-11-11,16:28:42.771-08:00
7021ff00-c740-11e7-826b-4378d3375672,1-25a670e659aa0f61addf2545d7cb9d3b,WS,Daliat-el-Carmel,sensorData,json,2017-11-11T16:28:43.120-08:00,8.3,0.2,8.7,15.86,3.4,317,,,0.9,,18,,-0.2,0.2,-0.24,,27.3,1.3,,,,,,,,,,,,,,2017-11-11,16:28:43.120-08:00
70258170-c740-11e7-a9dd-914287fc516e,1-614843530b7e910f60a43e8940a55c39,WS,Igud,sensorData,json,2017-11-11T16:28:43.143-08:00,3.5,3.6,9,21.84,3.3,274,21.9,73.8,0,19,18.7,43.2,,,,,27.7,,43,24.5,1002,0,213.4,,,,,,,,,2017-11-11,16:28:43.143-08:00
702ef750-c740-11e7-a9dd-914287fc516e,1-9c9239dcc01fafec5f445b06126062b2,WS,Shprintsak,sensorData,json,2017-11-11T16:28:43.205-08:00,15.7,1.4,17.9,,2.5,358,21.1,84.2,0.1,5,12.5,22.1,,,,,27.1,,39,9.5,983,0,742.3,0.29,62,,,,,,,2017-11-11,16:28:43.205-08:00
7032eef0-c740-11e7-922d-e592d25dbe09,1-73298fa511bfbfbd8ad135f41f9a7876,WS,Ahuza,sensorData,json,2017-11-11T16:28:43.231-08:00,24.4,4.8,31.9,,,,25.6,72.1,0.4,14,19.2,36.6,,,,,28.5,,2,17.3,1004,0,,-0.04,,,,,,,,2017-11-11,16:28:43.231-08:00
703a1ae0-c740-11e7-b396-8b80b3cfc651,1-f07ed1af3eca8bbd2a82bb269270dd80,WS,Kiryat-Motzkin,sensorData,json,2017-11-11T16:28:43.278-08:00,20,1,22,15.44,5.1,337,26.9,98,1.7,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:28:43.278-08:00
70493610-c740-11e7-b396-8b80b3cfc651,1-0a024165d3a92d964e86ee030393bace,WS,Kiryat-Yam,sensorData,json,2017-11-11T16:28:43.377-08:00,3.2,0.9,4.7,9.11,1.4,271,28.1,,0.4,,,,,,,,29.5,,,,,,,,44,,,,,,,2017-11-11,16:28:43.377-08:00
7050fe40-c740-11e7-b396-8b80b3cfc651,1-d5e22d84fb4d24df6c09c6609427677d,WS,Kiryat-Bialik,sensorData,json,2017-11-11T16:28:43.428-08:00,15.4,5.9,24.5,23.46,1.8,304,26.5,79,0,17,19.6,26,0,0,-0.27,1.3,27.3,,30,,,0,,,58,39,14,61,0.51,,,2017-11-11,16:28:43.428-08:00
70551cf0-c740-11e7-ad52-afff43ebfbca,1-404d8ff97b445baca89a4628c43f5713,WS,Nesher,sensorData,json,2017-11-11T16:28:43.455-08:00,1,0.2,1.2,,,,,42,,,13,23,0,0,0,0,,,,,,,,0.18,,,,,,,,2017-11-11,16:28:43.455-08:00
7120f872-c740-11e7-8516-a1b443649ea9,1-eb89b6b16434c20772b49ded3e706aa0,WS,Old-Market,sensorData,json,2017-11-11T16:28:44.791-08:00,1.5,0,1.4,20.79,2.2,358,25,56.5,2.6,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:28:44.791-08:00
71282460-c740-11e7-8b57-e994f8ea70af,1-bf96ac255e5cbb5882cafd933fa01619,WS,Kiryat-Tivon,sensorData,json,2017-11-11T16:28:44.838-08:00,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:28:44.838-08:00
71378db0-c740-11e7-922d-e592d25dbe09,1-fdf9912921a575d3f97cb6b82a7bbac7,WS,Kiryat-Binyamin,sensorData,json,2017-11-11T16:28:44.939-08:00,5,0,5,21.86,3,300,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:28:44.939-08:00
714940f0-c740-11e7-826b-4378d3375672,1-b68b8585fe478cff4531dcce90e2f2bf,WS,Kiryat-Ata,sensorData,json,2017-11-11T16:28:45.055-08:00,11.1,-1.2,9.2,23.36,2.7,321,23.1,101.8,0.3,52,28.5,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:28:45.055-08:00
715304f0-c740-11e7-a297-b5cc7e104dd1,1-94cefd3054bc1cc08a511f300c3b63d1,WS,Neve-Shaanan,sensorData,json,2017-11-11T16:28:45.119-08:00,3.2,0.5,4,,3.2,355,,,-1,44,,28,0,-0.5,-0.09,0,,,,,,,,,,,,,,,,2017-11-11,16:28:45.119-08:00
715cf000-c740-11e7-a297-b5cc7e104dd1,1-aded1cbbba2f7669a2a8675ac7b2fe90,WS,Daliat-el-Carmel,sensorData,json,2017-11-11T16:28:45.184-08:00,6.6,0,6.8,18.9,3.4,320,,,0.9,,11.5,,-0.2,0.1,-0.28,,27,0.9,,,,,,,,,,,,,,2017-11-11,16:28:45.184-08:00
715e2880-c740-11e7-a297-b5cc7e104dd1,1-0f723d902ac90b0aa47c8d8a094baa1f,WS,Igud,sensorData,json,2017-11-11T16:28:45.192-08:00,3.2,3.8,9.1,19.48,3.5,274,22,74.2,-0.2,19,15.9,31.2,,,,,27.4,,43,15.2,1002,0,156.4,,,,,,,,,2017-11-11,16:28:45.192-08:00
7166db10-c740-11e7-922d-e592d25dbe09,1-6ecf0a81a0d8aeeb1129d43b6aabb7a9,WS,Ahuza,sensorData,json,2017-11-11T16:28:45.249-08:00,19.6,4.7,26.8,,,,25.7,72,0,14,18.9,34.7,,,,,27.3,,2,15.8,1004,0,,-0.04,,,,,,,,2017-11-11,16:28:45.249-08:00
7171fea0-c740-11e7-ae37-617ddee8b477,1-30103cf7ca51237263b3e9bbb0859133,WS,Shprintsak,sensorData,json,2017-11-11T16:28:45.322-08:00,11,0.8,12.2,,2.5,348,21.2,82.2,0,5,14.8,39.2,,,,,26.5,,39,24.4,983,0,615.4,0.29,67,,,,,,,2017-11-11,16:28:45.322-08:00
717273d0-c740-11e7-922d-e592d25dbe09,1-3835b769d209efe11b8c3dee5b4ad980,WS,Kiryat-Motzkin,sensorData,json,2017-11-11T16:28:45.325-08:00,14,0,16,17.87,5.4,351,26.8,94,1.4,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:28:45.325-08:00
7174e4d1-c740-11e7-a9dd-914287fc516e,1-ae569354582df6e0f1ea069d32038b1b,WS,Kiryat-Yam,sensorData,json,2017-11-11T16:28:45.341-08:00,3.8,0.5,4.8,5.49,1.3,271,27.9,,0.8,,,,,,,,28.9,,,,,,,,43,,,,,,,2017-11-11,16:28:45.341-08:00
7185d4c0-c740-11e7-8516-a1b443649ea9,1-2cf3a507c6df2a564bbdf6dfbdba9bb4,WS,Kiryat-Bialik,sensorData,json,2017-11-11T16:28:45.452-08:00,13.9,6.3,23.7,19.84,2.3,310,26.6,84.5,0,17,20.7,27,0,0,-0.23,1,27,,30,,,0,,,60,38,17,65,0.33,,,2017-11-11,16:28:45.452-08:00
718845c0-c740-11e7-826b-4378d3375672,1-1b8e4ea9bbee1f4c17399edfd4cb3f97,WS,Nesher,sensorData,json,2017-11-11T16:28:45.468-08:00,2.1,0.5,2.7,,,,,41,,,12,18,0,0,0,0.1,,,,,,,,0.18,,,,,,,,2017-11-11,16:28:45.468-08:00
725ad800-c740-11e7-a297-b5cc7e104dd1,1-4e750d57d254d90034df946e24a3e33a,WS,Old-Market,sensorData,json,2017-11-11T16:28:46.848-08:00,1.7,-0.1,1.5,17.66,2.4,0,25,55.5,2.2,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:28:46.848-08:00
